date;BTC;GOLD;ETF
2024-07-09;58009,23;218,56;111,78
2024-07-10;57742,5;219,36;112,92
2024-07-11;57344,91;223,25;112,48
2024-07-12;57899,46;223,11;113,3
2024-07-15;64870,15;223,83;113,18
2024-07-16;65097,15;228,29;113,79
2024-07-17;64118,79;227,23;112,35
2024-07-18;63974,07;225,78;111,4
2024-07-19;66710,16;221,73;110,67
2024-07-22;67585,25;221,8;111,81
2024-07-23;65927,67;222,58;111,43
2024-07-24;65372,13;221,8;109,23
2024-07-25;65777,23;218,33;108,68
2024-07-26;67912,06;220,63;109,96
2024-07-29;66819,91;220,32;109,87
2024-07-30;66201,02;222,52;109,5
2024-07-31;64619,25;226,55;111,29
2024-08-01;65357,5;225,77;109,31
2024-08-02;61415,07;225,34;107,39
2024-08-05;53991,46;222,48;104,57
2024-08-06;56034,32;220,7;105,28
2024-08-07;55027,46;220,55;105,09
2024-08-08;61710,14;224,01;107,3
2024-08-09;60880,11;224,56;107,78
2024-08-12;59354,52;228,41;107,86
2024-08-13;60609,57;228,06;109,52
2024-08-14;58737,27;226,2;109,81
2024-08-15;57560,1;226,91;111,55
2024-08-16;58894,11;231,99;111,94
2024-08-19;59493,45;231,61;113,07
2024-08-20;59012,79;232,46;112,78
2024-08-21;61175,19;232,15;113,37
2024-08-22;60381,91;229,37;112,47
2024-08-23;64094,36;232,02;113,99
2024-08-26;62880,66;232,76;113,57
2024-08-27;59504,13;233,39;113,8
2024-08-28;59027,62;231,75;113,17
2024-08-29;59388,18;232,95;113,27
2024-08-30;59119,48;231,29;114,07
2024-09-03;57431,02;230,29;111,89
2024-09-04;57971,54;230,43;111,54
2024-09-05;56160,49;232,35;111,41
2024-09-06;53948,75;230,63;109,52
2024-09-09;57019,54;231,6;110,65
2024-09-10;57648,71;232,62;110,8
2024-09-11;57343,17;232,25;111,78
2024-09-12;58127,01;236,33;112,75
2024-09-13;60571,3;238,68;113,32
2024-09-16;58192,51;238,66;113,71
2024-09-17;60308,54;237,34;113,59
2024-09-18;61649,68;235,51;113,27
2024-09-19;62940,46;239,17;115,29
2024-09-20;63192,98;242,21;114,83
2024-09-23;63329,8;242,68;115,27
2024-09-24;64301,97;246,07;116,06
2024-09-25;63143,14;245,73;115,57
2024-09-26;65181,02;246,98;116,86
2024-09-27;65790,66;245,02;116,59
2024-09-30;63329,5;243,06;116,58
2024-10-01;60837,01;245,61;115,83
2024-10-02;60632,79;245,66;116,11
2024-10-03;60759,4;245,49;115,53
2024-10-04;62067,48;245,0;116,51
2024-10-07;62236,66;244,17;115,78
2024-10-08;62131,97;242,37;116,08
2024-10-09;60582,1;241,05;116,56
2024-10-10;60274,5;242,82;116,44
2024-10-11;62445,09;245,47;117,17
2024-10-14;66046,12;245,07;117,77
2024-10-15;67041,11;245,92;116,55
2024-10-16;67612,72;247,15;117,01
2024-10-17;67399,84;248,63;116,97
2024-10-18;68418,79;251,27;117,65
2024-10-21;67367,85;251,22;117,08
2024-10-22;67361,41;253,93;116,83
2024-10-23;66432,2;250,87;115,8
2024-10-24;68161,05;252,8;116,07
2024-10-25;66642,41;253,32;115,86
2024-10-28;69907,76;253,33;116,47
2024-10-29;72720,49;256,09;116,4
2024-10-30;72339,54;257,5;115,88
2024-10-31;70215,19;253,51;114,14
2024-11-01;69482,47;252,47;114,58
2024-11-04;67811,51;252,83;114,56
2024-11-05;69359,56;253,4;115,89
2024-11-06;75639,08;245,7;117,28
2024-11-07;75904,86;249,65;118,59
2024-11-08;76545,48;247,96;118,28
2024-11-11;88701,48;242,14;118,43
2024-11-12;87955,81;240,05;117,55
2024-11-13;90584,16;237,63;117,32
2024-11-14;87250,43;237,01;116,77
2024-11-15;91066,01;236,59;115,69
2024-11-18;90542,64;241,09;116,26
2024-11-19;92343,79;243,25;116,59
2024-11-20;94339,49;244,62;116,59
2024-11-21;98504,73;246,66;117,02
2024-11-22;98997,66;249,84;117,44
2024-11-25;93102,3;242,48;117,85
2024-11-26;91985,32;242,95;118,03
2024-11-27;95962,53;243,49;117,94
2024-11-29;97461,52;245,59;118,74
2024-12-02;95865,3;243,44;118,99
2024-12-03;96002,16;243,93;119,21
2024-12-04;98768,53;244,67;119,84
2024-12-05;96593,57;242,86;119,91
2024-12-06;99920,71;242,95;120,06
2024-12-09;97432,72;245,36;119,77
2024-12-10;96675,43;248,59;119,06
2024-12-11;101173,03;250,96;119,91
2024-12-12;100043,0;247,28;119,16
2024-12-13;101459,26;244,29;119,02
2024-12-16;106029,72;244,88;119,27
2024-12-17;106140,6;243,94;118,81
2024-12-18;100041,54;239,26;115,28
2024-12-19;97490,95;239,6;115,29
2024-12-20;97755,93;242,1;116,19
2024-12-23;94686,24;240,96;116,91
2024-12-24;98676,09;241,44;117,9
2024-12-26;95795,52;243,07;117,99
2024-12-27;94164,86;241,4;117,1
2024-12-30;92643,21;240,63;115,9
2024-12-31;93429,2;242,13;115,58
2025-01-02;96886,88;245,42;115,36
2025-01-03;98107,43;243,49;116,56
2025-01-06;102078,09;243,19;117,36
2025-01-07;96922,7;244,56;116,23
2025-01-08;95043,52;245,86;116,24
2025-01-10;94701,45;248,21;114,47
2025-01-13;94516,52;245,74;114,45
2025-01-14;96534,05;247,03;114,78
2025-01-15;100504,49;248,88;116,65
2025-01-16;99756,91;250,6;116,66
2025-01-17;104462,04;249,27;117,65
2025-01-21;106146,27;253,13;118,99
2025-01-22;103653,07;254,43;119,42
2025-01-23;103960,17;254,07;120,08
2025-01-24;104819,48;255,65;120,07
2025-01-27;102087,69;252,99;118,63
2025-01-28;101332,48;255,18;119,42
2025-01-29;103703,21;254,2;119,07
2025-01-30;104735,3;258,05;119,98
2025-01-31;102405,02;258,56;119,21
2025-02-03;101405,42;259,94;118,25
2025-02-04;97871,82;262,5;119,32
2025-02-05;96615,45;264,13;119,9
2025-02-06;96593,3;263,43;120,32
2025-02-07;96529,09;263,9;119,35
2025-02-10;97437,55;268,37;120,32
2025-02-11;95747,43;267,39;120,34
2025-02-12;97885,86;267,67;120,23
2025-02-13;96623,87;270,31;121,62
2025-02-14;97508,97;266,29;121,6
2025-02-18;95539,55;270,7;122,11
2025-02-19;96635,61;270,85;121,96
2025-02-20;98333,94;270,99;121,79
2025-02-21;96125,55;270,74;120,14
2025-02-24;91418,17;272,21;119,5
2025-02-25;88736,17;268,62;119,31
2025-02-26;84347,02;269,03;119,54
2025-02-27;84704,23;264,93;117,72
2025-02-28;84373,01;263,27;118,86
2025-03-03;86065,67;266,74;117,6
2025-03-04;87222,2;269,06;116,74
2025-03-05;90623,56;269,62;118,59
2025-03-06;89961,73;268,25;116,76
2025-03-07;86742,67;268,39;117,55
2025-03-10;78532,0;266,04;114,51
2025-03-11;82862,21;269,16;113,91
2025-03-12;83722,36;270,33;114,59
2025-03-13;81066,7;275,13;113,28
2025-03-14;83969,1;275,24;115,53
2025-03-17;84075,69;276,73;116,69
2025-03-18;82718,5;279,96;115,85
2025-03-19;86854,23;281,11;116,79
2025-03-20;84167,2;280,75;116,3
2025-03-21;84043,24;278,49;116,06
2025-03-24;87498,91;277,25;117,76
2025-03-25;87471,7;278,47;117,82
2025-03-26;86900,88;278,24;116,52
2025-03-27;87177,1;281,97;116,35
2025-03-28;84353,15;284,06;114,34
2025-03-31;82548,91;288,14;114,49
2025-04-01;85169,17;287,57;114,9
2025-04-02;82485,71;288,16;115,49
2025-04-03;83102,83;286,42;111,07
2025-04-04;83843,8;279,72;104,27
2025-04-07;79235,34;273,71;103,26
2025-04-08;76271,95;275,2;101,9
2025-04-09;82573,95;285,38;110,86
2025-04-10;79626,14;292,35;107,47
2025-04-11;83404,84;297,93;109,29
2025-04-14;84542,39;296,23;110,81
2025-04-15;83668,99;297,78;110,88
2025-04-16;84033,87;307,47;109,12
2025-04-17;84895,75;306,12;109,58
2025-04-21;87518,91;315,59;107,81
2025-04-22;93441,89;311,11;110,24
2025-04-23;93699,11;303,65;111,59
2025-04-24;93943,8;308,07;113,63
2025-04-25;94720,5;304,73;114,29
2025-04-28;94978,75;309,07;114,5
2025-04-29;94284,79;306,06;115,08
2025-04-30;94207,31;303,77;115,08
2025-05-01;96492,34;297,46;115,51
2025-05-02;96910,07;297,98;117,46
2025-05-05;94748,05;306,88;117,23
2025-05-06;96802,48;315,48;116,55
2025-05-07;97032,32;310,75;116,65
2025-05-08;103241,46;304,63;117,03
2025-05-09;102970,85;306,84;117,19
2025-05-12;102812,95;298,19;120,04
2025-05-13;104169,81;299,46;120,68
2025-05-14;103539,41;293,16;120,79
2025-05-15;103744,64;297,84;121,44
2025-05-16;103489,29;294,24;122,02
2025-05-19;105606,18;298,03;122,4
2025-05-20;106791,09;303,58;122,26
2025-05-21;109678,08;305,82;120,75
2025-05-22;111673,28;303,11;120,68
2025-05-23;107287,8;309,75;120,31
2025-05-27;108994,64;304,5;122,32
2025-05-28;107802,33;303,81;121,45
2025-05-29;105641,76;305,61;121,89
2025-05-30;103998,57;303,6;121,63
2025-06-02;105881,53;311,67;122,54
2025-06-03;105432,47;308,91;122,81
2025-06-04;104731,98;310,9;123,13
2025-06-05;101575,95;309,33;122,76
2025-06-06;104390,34;305,18;123,71
2025-06-09;110294,1;306,62;123,87
2025-06-10;110257,23;306,71;124,46
2025-06-11;108686,62;308,37;124,29
2025-06-12;105929,05;312,2;124,78
2025-06-13;106090,97;316,29;123,35
2025-06-16;106796,76;311,78;124,43
2025-06-17;104601,12;311,94;123,17
2025-06-18;104883,33;310,26;123,21
2025-06-20;103309,6;310,13;122,66
2025-06-23;105577,77;311,08;123,76
2025-06-24;106045,63;306,19;125,4
2025-06-25;107361,26;307,12;125,31
2025-06-26;106960,0;306,78;126,36
2025-06-27;107088,43;301,22;126,92
2025-06-30;107135,34;304,83;127,48
2025-07-01;105698,28;307,55;127,41
2025-07-02;108859,32;309,25;127,93
2025-07-03;109647,98;307,14;128,66
2025-07-07;108299,85;307,37;127,54
2025-07-08;108950,27;304,16;127,76
2025-07-09;111326,55;305,52;128,45
2025-07-10;115987,2;306,2;128,72
2025-07-11;117516,99;309,14;128,07
2025-07-14;119849,7;308,01;128,25
2025-07-15;117777,19;306,73;127,72
2025-07-16;118738,51;308,26;128,21
2025-07-17;119289,84;307,59;128,73
2025-07-18;118003,23;308,39;128,63
2025-07-21;117439,54;313,13;129,0
2025-07-22;119995,41;316,1;129,21
2025-07-23;118754,96;312,18;130,75
2025-07-24;118368,0;310,27;130,48
2025-07-25;117635,88;307,4;130,73
2025-07-28;117924,48;305,41;130,15
2025-07-29;117922,15;306,25;129,91
2025-07-30;117831,19;300,96;129,47
2025-07-31;115758,2;302,96;128,83
2025-08-01;113320,09;309,11;127,2
2025-08-04;115071,88;310,91;129,04
2025-08-05;114141,45;311,16;128,68
2025-08-06;115028,0;310,5;129,64
2025-08-07;117496,9;313,12;129,95
2025-08-08;116688,73;313,05;130,71
2025-08-11;118731,45;308,55;130,36
2025-08-12;120172,91;308,27;131,79
2025-08-13;123344,06;309,21;132,4
2025-08-14;118359,58;307,25;132,19
2025-08-15;117398,35;307,43;132,22
2025-08-18;116252,31;306,95;132,25
2025-08-19;112831,18;305,27;131,54
2025-08-20;114274,74;308,36;131,4
2025-08-21;112419,03;307,29;130,89
2025-08-22;116874,09;310,58;133,05
2025-08-25;110124,35;309,83;132,19
2025-08-26;111802,66;312,08;132,47
2025-08-27;111222,06;312,71;132,52
2025-08-28;112544,8;315,03;133,05
2025-08-29;108410,84;318,07;132,28
2025-09-02;111200,59;325,59;131,35
2025-09-03;111723,21;328,14;131,9
2025-09-04;110723,6;326,69;132,78
2025-09-05;110650,98;331,05;132,9
2025-09-08;112071,43;334,82;133,55
2025-09-09;111530,55;334,06;133,74
2025-09-10;113955,36;335,26;134,04
2025-09-11;115507,54;334,76;135,36
2025-09-12;116101,58;335,42;135,16
2025-09-15;115444,88;338,91;136,04
2025-09-16;116843,19;339,59;135,91
2025-09-17;116468,51;336,97;135,78
2025-09-18;117137,2;335,62;136,34
2025-09-19;115688,86;339,18;136,56
2025-09-22;112748,51;345,05;137,2
2025-09-23;112014,5;346,46;136,69
2025-09-24;113328,63;343,32;136,1
2025-09-25;109049,29;344,75;135,43
2025-09-26;109712,83;346,74;136,14
2025-09-29;114400,38;352,46;136,48
2025-09-30;114056,09;355,47;137,04
2025-10-01;118648,93;356,03;137,73
2025-10-02;120681,26;354,79;138,05
2025-10-03;122266,53;357,64;138,29
2025-10-06;124752,53;364,38;138,83
2025-10-07;121451,38;366,26;138,0
2025-10-08;123354,87;372,3;138,81
2025-10-09;121705,59;365,43;138,14
2025-10-10;113214,37;369,12;134,53
2025-10-13;115271,08;378,09;136,62
2025-10-14;113118,66;380,79;136,48
2025-10-15;110783,16;387,39;137,35
2025-10-16;108186,04;396,45;136,88
2025-10-17;106467,79;388,99;137,42
2025-10-20;110588,93;403,15;138,8
2025-10-21;108476,89;377,24;138,39
2025-10-22;107688,59;377,28;137,85
2025-10-23;110069,73;378,79;138,73
2025-10-24;111033,92;377,52;139,63
2025-10-27;114119,33;367,01;141,1
2025-10-28;112956,16;364,38;141,31
2025-10-29;110055,3;363,0;141,32
2025-10-30;108305,55;370,13;139,94
2025-10-31;109556,16;368,12;140,18
2025-11-03;106547,52;368,78;140,49
2025-11-04;101590,52;362,32;138,69
2025-11-05;103891,84;366,51;139,34
2025-11-06;101301,29;366,07;138,13
2025-11-07;103372,41;368,31;138,32
2025-11-10;105996,59;378,38;140,35
2025-11-11;102997,47;379,87;140,81
2025-11-12;101663,19;385,99;141,09
2025-11-13;99697,49;382,87;138,93
2025-11-14;94397,79;375,96;138,86
2025-11-17;92093,88;371,65;137,37
2025-11-18;92948,88;374,35;136,19
2025-11-19;91465,99;374,96;136,38
2025-11-20;86631,9;374,85;134,32
2025-11-21;85090,69;374,27;135,65
2025-11-24;88270,56;380,2;137,15
2025-11-25;87341,89;380,08;138,4
2025-11-26;90518,37;383,12;139,54
2025-11-28;90919,27;387,88;140,24
2025-12-01;86321,57;389,75;139,61
2025-12-02;91350,2;387,24;139,92
2025-12-03;93527,8;386,88;140,45
2025-12-04;92141,62;387,13;140,73
2025-12-05;89387,76;386,44;140,86
2025-12-08;90640,2;385,42;140,53
2025-12-09;92691,71;387,4;140,42
2025-12-10;92020,95;389,05;141,56
2025-12-11;92511,34;393,24;141,93
2025-12-12;90270,41;395,44;140,54
2025-12-15;86419,78;395,8;140,57
2025-12-16;87843,98;395,89;139,99
2025-12-17;86143,76;399,29;138,56
2025-12-18;85462,51;398,57;139,71
2025-12-19;88103,38;399,02;140,91
2025-12-22;88490,02;408,23;141,74
2025-12-23;87414,0;413,64;142,46
2025-12-24;87611,96;411,93;142,71
2025-12-26;87301,43;416,74;142,9
2025-12-29;87138,14;398,6;142,41
2025-12-30;88430,13;398,89;142,41
2025-12-31;87508,83;396,31;141,49
2026-01-02;89944,7;398,28;142,49
2026-01-05;93882,55;408,76;143,68
2026-01-06;93729,03;413,18;144,35
2026-01-07;91308,05;409,23;143,81
2026-01-08;91027,12;411,49;143,77
2026-01-09;90513,1;414,47;144,75
2026-01-12;91192,99;422,23;145,38
2026-01-13;95321,78;421,63;144,89
2026-01-14;96929,33;425,94;144,71
2026-01-15;95551,19;423,33;145,0
2026-01-16;95525,12;421,29;145,0
2026-01-20;88310,91;437,23;142,36
2026-01-21;89376,96;443,6;144,01
2026-01-22;89462,45;451,79;144,81
2026-01-23;89503,88;458,0;145,16
2026-01-26;88267,14;464,7;145,72
2026-01-27;89102,57;476,1;147,06
2026-01-28;89184,57;494,56;146,84
2026-01-29;84561,59;495,9;146,7
2026-01-30;84128,66;444,95;145,5
2026-02-02;78688,77;427,13;146,31
2026-02-03;75633,55;454,29;145,54
2026-02-04;73019,7;453,97;144,99
2026-02-05;62702,1;441,88;143,21
2026-02-06;70555,39;455,46;146,28
2026-02-09;70120,78;467,03;147,41
2026-02-10;68793,96;462,4;147,31
2026-02-11;66991,97;467,63;147,71
2026-02-12;66221,84;451,39;145,65
2026-02-13;68857,84;462,62;145,94
2026-02-17;67494,22;448,2;146,0
2026-02-18;66425,32;458,28;146,63
2026-02-19;66957,52;459,56;146,34
2026-02-20;68005,42;468,62;147,63
2026-02-23;64616,74;481,28;146,26
2026-02-24;64080,04;474,61;147,33
2026-02-25;67960,12;473,42;148,65
2026-02-26;67453,77;477,48;147,95
2026-02-27;65881,8;483,75;147,38
2026-03-02;68775,85;490,0;146,55
2026-03-03;68293,65;468,14;143,68
2026-03-04;72710,58;471,8;145,0
2026-03-05;70841,12;466,13;143,32
2026-03-06;68136,49;473,51;141,68
2026-03-09;68402,38;472,53;143,05
2026-03-10;69926,92;477,86;143,05
2026-03-11;70204,88;476,24;142,94
2026-03-12;70493,46;466,88;140,45
2026-03-13;70968,27;460,84;139,54
2026-03-16;74861,09;460,43;141,48
2026-03-17;73922,48;459,27;141,88
2026-03-18;71245,58;444,74;139,71
2026-03-19;69912,79;426,41;139,38
2026-03-20;70522,59;413,38;136,54
2026-03-23;70914,86;404,04;138,81
2026-03-24;70517,86;404,13;138,04
2026-03-25;71309,88;416,29;139,34
2026-03-26;68791,62;400,64;136,38
2026-03-27;66338,38;414,7;134,55
2026-03-30;66691,45;414,58;134,19
2026-03-31;68233,31;430,29;138,37
2026-04-01;68078,55;437,82;139,67
2026-04-02;66888,57;429,41;139,44
2026-04-06;68859,83;427,65;140,15
2026-04-07;71940,7;431,81;140,2
2026-04-08;71123,36;434,53;144,62
2026-04-09;71767,83;437,91;145,07
2026-04-10;72979,05;437,13;145,04
2026-04-13;74484,64;435,36;146,41
2026-04-14;74181,61;445,09;148,11
2026-04-15;74805,08;440,46;148,8
2026-04-16;75152,13;440,08;148,9
2026-04-17;77126,88;445,93;150,9
2026-04-20;75872,52;442,09;150,41
2026-04-21;76352,77;429,57;148,74
2026-04-22;78203,1;435,26;150,17
2026-04-23;78268,95;431,04;149,25
2026-04-24;77455,31;433,25;150,49
2026-04-27;77366,62;429,89;150,51
2026-04-28;76350,67;421,91;149,62
2026-04-29;75776,13;417,41;149,14
2026-04-30;76304,32;423,66;151,54
