date,BTC,GOLD,ETF
2020-11-09,15332.3154296875,175.0800018310547,77.40357971191406
2020-11-10,15290.90234375,175.66000366210938,77.33993530273438
2020-11-11,15701.33984375,174.89999389648438,77.98533630371094
2020-11-12,16276.34375,175.9600067138672,77.13995361328125
2020-11-13,16317.80859375,177.16000366210938,78.1762466430664
2020-11-16,16716.111328125,177.14999389648438,79.13982391357422
2020-11-17,17645.40625,176.5,78.94890594482422
2020-11-18,17804.005859375,175.49000549316406,78.28532409667969
2020-11-19,17817.08984375,175.16000366210938,78.68529510498047
2020-11-20,18621.314453125,175.69000244140625,78.49440002441406
2020-11-23,18364.12109375,172.22999572753906,78.78529357910156
2020-11-24,19107.46484375,169.58999633789062,79.95793151855469
2020-11-25,18732.12109375,169.50999450683594,79.87613677978516
2020-11-27,17108.40234375,167.7899932861328,80.36699676513672
2020-11-30,19625.8359375,166.6699981689453,79.38525390625
2020-12-01,18802.998046875,170.17999267578125,80.51244354248047
2020-12-02,19201.091796875,171.4600067138672,80.67606353759766
2020-12-03,19445.3984375,172.80999755859375,80.81243133544922
2020-12-04,18699.765625,172.32000732421875,81.52145385742188
2020-12-07,19191.630859375,174.88999938964844,81.33055877685547
2020-12-08,18321.14453125,175.5,81.61236572265625
2020-12-09,18553.916015625,172.5,81.03968811035156
2020-12-10,18264.9921875,172.1699981689453,81.2578353881836
2020-12-11,18058.904296875,172.49000549316406,81.04877471923828
2020-12-14,19246.64453125,171.5399932861328,80.80693054199219
2020-12-15,19417.076171875,173.94000244140625,81.83293151855469
2020-12-16,21310.59765625,174.89999389648438,82.03446960449219
2020-12-17,22805.162109375,176.74000549316406,82.62075805664062
2020-12-18,23137.9609375,176.44000244140625,82.24516296386719
2020-12-21,22803.08203125,175.8800048828125,81.72299194335938
2020-12-22,23783.029296875,174.49000549316406,81.58557891845703
2020-12-23,23241.345703125,175.64999389648438,81.97032928466797
2020-12-24,23735.94921875,176.35000610351562,82.07109832763672
2020-12-28,27084.80859375,175.7100067138672,82.6115951538086
2020-12-29,27362.4375,176.35000610351562,82.7764892578125
2020-12-30,28840.953125,177.6999969482422,83.05132293701172
2020-12-31,29001.720703125,178.36000061035156,83.10626983642578
2021-01-04,31971.9140625,182.3300018310547,82.64823150634766
2021-01-05,33992.4296875,182.8699951171875,83.50019073486328
2021-01-06,36824.36328125,179.89999389648438,83.96736907958984
2021-01-07,39371.04296875,179.47999572753906,84.8468017578125
2021-01-08,40797.609375,173.33999633789062,85.59799194335938
2021-01-11,35566.65625,173.0,84.8468017578125
2021-01-12,33922.9609375,174.1199951171875,85.14910888671875
2021-01-13,37316.359375,173.3699951171875,85.20408630371094
2021-01-14,39187.328125,173.27999877929688,85.33233642578125
2021-01-15,36825.3671875,171.1300048828125,84.43457794189453
2021-01-19,36069.8046875,172.5800018310547,85.222412109375
2021-01-20,35547.75,175.38999938964844,86.28506469726562
2021-01-21,30825.69921875,175.27999877929688,86.3033676147461
2021-01-22,33005.76171875,173.89999389648438,85.9002914428711
